transaction_id,settlement_id,payment_id,gross_amount,fee,tax,net_amount,currency,settlement_date
txn_00620,set_00620,pay_00620,16342.24,326.84,58.83,15956.57,INR,2026-08-13
txn_00621,set_00621,pay_00621,13425.29,268.51,48.33,13108.45,INR,2026-08-04
txn_00622,set_00622,pay_00622,22839.42,456.79,82.22,22300.41,INR,2026-08-10
txn_00623,set_00623,pay_00623,10505.34,210.11,37.82,10257.41,INR,2026-08-11
txn_00624,set_00624,pay_00624,23354.67,467.09,84.08,22803.5,INR,2026-08-04
txn_00625,set_00625,pay_00625,24929.58,498.59,89.75,24341.24,INR,2026-08-21
txn_00626,set_00626,pay_00626,19720.22,394.4,70.99,19254.83,INR,2026-08-11
txn_00627,set_00627,pay_00627,23421.56,468.43,84.32,22868.81,INR,2026-08-16
txn_00628,set_00628,pay_00628,21930.9,438.62,78.95,21413.33,INR,2026-08-03
txn_00629,set_00629,pay_00629,15109.3,302.19,54.39,14752.72,INR,2026-08-18
txn_00630,set_00630,pay_00630,7185.59,143.71,25.87,7016.01,INR,2026-09-01
txn_00631,set_00631,pay_00631,13628.18,272.56,49.06,13306.56,INR,2026-08-25
txn_00632,set_00632,pay_00632,22242.57,444.85,80.07,21717.65,INR,2026-08-09
txn_00633,set_00633,pay_00633,21291.39,425.83,76.65,20788.91,INR,2026-08-24
txn_00634,set_00634,pay_00634,6893.64,137.87,24.82,6730.95,INR,2026-08-08
txn_00635,set_00635,pay_00635,8334.03,166.68,30.0,8137.35,INR,2026-08-23
txn_00636,set_00636,pay_00636,16242.3,324.85,58.47,15858.98,INR,2026-08-11
txn_00637,set_00637,pay_00637,450.7,9.01,1.62,440.07,INR,2026-08-18
txn_00638,set_00638,pay_00638,19790.11,395.8,71.24,19323.07,INR,2026-08-28
txn_00639,set_00639,pay_00639,16892.59,337.85,60.81,16493.93,INR,2026-08-11
txn_00640,set_00640,pay_00640,4469.82,89.4,16.09,4364.33,INR,2026-09-01
txn_00641,set_00641,pay_00641,20692.05,413.84,74.49,20203.72,INR,2026-08-26
txn_00642,set_00642,pay_00642,8265.37,165.31,29.76,8070.3,INR,2026-08-21
txn_00643,set_00643,pay_00643,16764.47,335.29,60.35,16368.83,INR,2026-08-11
txn_00644,set_00644,pay_00644,11988.61,239.77,43.16,11705.68,INR,2026-08-14
txn_00645,set_00645,pay_00645,270.07,5.4,0.97,263.7,INR,2026-08-20
txn_00646,set_00646,pay_00646,5964.48,119.29,21.47,5823.72,INR,2026-08-15
txn_00647,set_00647,pay_00647,23855.47,477.11,85.88,23292.48,INR,2026-08-16
txn_00648,set_00648,pay_00648,14603.27,292.07,52.57,14258.63,INR,2026-08-29
txn_00649,set_00649,pay_00649,384.75,7.7,1.39,375.66,INR,2026-09-01
txn_00650,set_00650,pay_00650,5983.93,119.68,21.54,5842.71,INR,2026-08-08
txn_00651,set_00651,pay_00651,11688.34,233.77,42.08,11412.49,INR,2026-08-10
txn_00652,set_00652,pay_00652,10194.87,203.9,36.7,9954.27,INR,2026-08-25
txn_00653,set_00653,pay_00653,23085.34,461.71,83.11,22540.52,INR,2026-08-17
txn_00654,set_00654,pay_00654,17288.23,345.76,62.24,16880.23,INR,2026-09-01
txn_00655,set_00655,pay_00655,22911.65,458.23,82.48,22370.94,INR,2026-08-16
txn_00656,set_00656,pay_00656,9351.84,187.04,33.67,9131.13,INR,2026-08-13
txn_00657,set_00657,pay_00657,5556.3,111.13,20.0,5425.17,INR,2026-08-09
txn_00658,set_00658,pay_00658,12006.73,240.13,43.22,11723.38,INR,2026-08-23
txn_00659,set_00659,pay_00659,18718.6,374.37,67.39,18276.84,INR,2026-08-30
txn_00660,set_00660,pay_00660,9403.26,188.07,33.85,9181.34,INR,2026-08-27
txn_00661,set_00661,pay_00661,22828.64,456.57,82.18,22289.89,INR,2026-08-27
txn_00662,set_00662,pay_00662,20657.53,413.15,74.37,20170.01,INR,2026-08-14
txn_00663,set_00663,pay_00663,17040.51,340.81,61.35,16638.35,INR,2026-08-30
txn_00664,set_00664,pay_00664,21841.06,436.82,78.63,21325.61,INR,2026-08-06
txn_00665,set_00665,pay_00665,13185.12,263.7,47.47,12873.95,INR,2026-08-27
txn_00666,set_00666,pay_00666,2044.76,40.9,7.36,1996.5,INR,2026-08-28
txn_00667,set_00667,pay_00667,2894.0,57.88,10.42,2825.7,INR,2026-08-27
txn_00668,set_00668,pay_00668,22581.92,451.64,81.3,22048.98,INR,2026-08-12
txn_00669,set_00669,pay_00669,14460.27,289.21,52.06,14119.0,INR,2026-08-09
txn_00670,set_00670,pay_00670,4196.98,83.94,15.11,4097.93,INR,2026-08-26
txn_00671,set_00671,pay_00671,11101.83,222.04,39.97,10839.82,INR,2026-08-12
txn_00672,set_00672,pay_00672,17951.26,359.03,64.63,17527.6,INR,2026-08-25
txn_00673,set_00673,pay_00673,12808.35,256.17,46.11,12506.07,INR,2026-08-05
txn_00674,set_00674,pay_00674,11490.46,229.81,41.37,11219.28,INR,2026-08-26
txn_00675,set_00675,pay_00675,10444.07,208.88,37.6,10197.59,INR,2026-08-28
txn_00676,set_00676,pay_00676,1537.65,30.75,5.54,1501.36,INR,2026-08-24
txn_00677,set_00677,pay_00677,16851.92,337.04,60.67,16454.21,INR,2026-08-17
txn_00678,set_00678,pay_00678,18109.67,362.19,65.19,17682.29,INR,2026-08-21
txn_00679,set_00679,pay_00679,6435.98,128.72,23.17,6284.09,INR,2026-08-03
txn_00680,set_00680,pay_00680,18670.53,373.41,67.21,18229.91,INR,2026-08-29
txn_00681,set_00681,pay_00681,10650.06,213.0,38.34,10398.72,INR,2026-08-05
txn_00682,set_00682,pay_00682,13574.97,271.5,48.87,13254.6,INR,2026-08-05
txn_00683,set_00683,pay_00683,23371.11,467.42,84.14,22819.55,INR,2026-08-06
txn_00684,set_00684,pay_00684,24654.82,493.1,88.76,24072.96,INR,2026-08-24
txn_00685,set_00685,pay_00685,890.2,17.8,3.2,869.2,INR,2026-08-21
txn_00686,set_00686,pay_00686,4581.54,91.63,16.49,4473.42,INR,2026-08-09
txn_00687,set_00687,pay_00687,24460.5,489.21,88.06,23883.23,INR,2026-09-01
txn_00688,set_00688,pay_00688,24098.19,481.96,86.75,23529.48,INR,2026-08-20
txn_00689,set_00689,pay_00689,24822.13,496.44,89.36,24236.33,INR,2026-08-20
txn_00690,set_00690,pay_00690,11268.57,225.37,40.57,11002.63,INR,2026-08-20
txn_00691,set_00691,pay_00691,9453.57,189.07,34.03,9230.47,INR,2026-08-27
txn_00692,set_00692,pay_00692,3411.45,68.23,12.28,3330.94,INR,2026-08-18
txn_00693,set_00693,pay_00693,3053.97,61.08,10.99,2981.9,INR,2026-08-27
txn_00694,set_00694,pay_00694,9887.16,197.74,35.59,9653.83,INR,2026-08-08
txn_00695,set_00695,pay_00695,5644.99,112.9,20.32,5511.77,INR,2026-08-03
txn_00696,set_00696,pay_00696,24464.42,489.29,88.07,23887.06,INR,2026-08-24
txn_00697,set_00697,pay_00697,13656.69,273.13,49.16,13334.4,INR,2026-08-27
txn_00698,set_00698,pay_00698,9543.98,190.88,34.36,9318.74,INR,2026-08-13
txn_00699,set_00699,pay_00699,6263.05,125.26,22.55,6115.24,INR,2026-08-18
txn_00700,set_00700,pay_00700,3962.52,79.25,14.26,3869.01,INR,2026-08-11
txn_00701,set_00701,pay_00701,23441.52,468.83,84.39,22888.3,INR,2026-08-08
txn_00702,set_00702,pay_00702,902.21,18.04,3.25,880.92,INR,2026-08-22
txn_00703,set_00703,pay_00703,15411.59,308.23,55.48,15047.88,INR,2026-08-03
txn_00704,set_00704,pay_00704,1775.54,35.51,6.39,1733.64,INR,2026-08-30
txn_00705,set_00705,pay_00705,936.05,18.72,3.37,913.96,INR,2026-08-30
txn_00706,set_00706,pay_00706,16833.39,336.67,60.6,16436.12,INR,2026-08-05
txn_00707,set_00707,pay_00707,6193.88,123.88,22.3,6047.7,INR,2026-08-05
txn_00708,set_00708,pay_00708,10116.41,202.33,36.42,9877.66,INR,2026-08-13
txn_00709,set_00709,pay_00709,18884.2,377.68,67.98,18438.54,INR,2026-08-05
txn_00710,set_00710,pay_00710,3589.38,71.79,12.92,3504.67,INR,2026-08-16
txn_00711,set_00711,pay_00711,5930.62,118.61,21.35,5790.66,INR,2026-08-29
txn_00712,set_00712,pay_00712,8040.7,160.81,28.95,7850.94,INR,2026-08-30
txn_00713,set_00713,pay_00713,19336.2,386.72,69.61,18879.87,INR,2026-08-17
txn_00714,set_00714,pay_00714,5998.91,119.98,21.6,5857.33,INR,2026-08-09
txn_00715,set_00715,pay_00715,24643.82,492.88,88.72,24062.22,INR,2026-08-26
txn_00716,set_00716,pay_00716,5603.96,112.08,20.17,5471.71,INR,2026-08-16
txn_00717,set_00717,pay_00717,6951.33,139.03,25.03,6787.27,INR,2026-08-28
txn_00718,set_00718,pay_00718,22004.88,440.1,79.22,21485.56,INR,2026-08-10
txn_00719,set_00719,pay_00719,15687.23,313.74,56.47,15317.02,INR,2026-08-22
txn_00720,set_00720,pay_00720,13940.68,278.81,50.19,13611.68,INR,2026-08-05
txn_00721,set_00721,pay_00721,24310.03,486.2,87.52,23736.31,INR,2026-09-01
txn_00722,set_00722,pay_00722,19666.53,393.33,70.8,19202.4,INR,2026-08-17
txn_00723,set_00723,pay_00723,17438.08,348.76,62.78,17026.54,INR,2026-08-21
txn_00724,set_00724,pay_00724,3815.52,76.31,13.74,3725.47,INR,2026-08-20
txn_00725,set_00725,pay_00725,4678.59,93.57,16.84,4568.18,INR,2026-08-27
txn_00726,set_00726,pay_00726,11890.62,237.81,42.81,11610.0,INR,2026-08-13
txn_00727,set_00727,pay_00727,7588.34,151.77,27.32,7409.25,INR,2026-08-09
txn_00728,set_00728,pay_00728,20163.83,403.28,72.59,19687.96,INR,2026-08-05
txn_00729,set_00729,pay_00729,24197.88,483.96,87.11,23626.81,INR,2026-08-28
txn_00730,set_00730,pay_00730,13296.8,265.94,47.87,12982.99,INR,2026-08-20
txn_00731,set_00731,pay_00731,6147.18,122.94,22.13,6002.11,INR,2026-08-12
txn_00732,set_00732,pay_00732,8323.55,166.47,29.96,8127.12,INR,2026-08-06
txn_00733,set_00733,pay_00733,21193.62,423.87,76.3,20693.45,INR,2026-08-07
txn_00734,set_00734,pay_00734,13437.32,268.75,48.38,13120.19,INR,2026-08-11
txn_00735,set_00735,pay_00735,1383.26,27.67,4.98,1350.61,INR,2026-08-20
txn_00736,set_00736,pay_00736,16874.43,337.49,60.75,16476.19,INR,2026-08-30
txn_00737,set_00737,pay_00737,1084.73,21.69,3.9,1059.14,INR,2026-08-06
txn_00738,set_00738,pay_00738,4785.27,95.71,17.23,4672.33,INR,2026-08-29
txn_00739,set_00739,pay_00739,18135.2,362.7,65.29,17707.21,INR,2026-08-28
txn_00740,set_00740,pay_00740,5503.71,110.07,19.81,5373.83,INR,2026-08-12
txn_00741,set_00741,pay_00741,21749.9,435.0,78.3,21236.6,INR,2026-08-18
txn_00742,set_00742,pay_00742,7649.38,152.99,27.54,7468.85,INR,2026-08-03
txn_00743,set_00743,pay_00743,5374.01,107.48,19.35,5247.18,INR,2026-08-11
txn_00744,set_00744,pay_00744,24055.73,481.11,86.6,23488.02,INR,2026-08-08
txn_00745,set_00745,pay_00745,18697.29,373.95,67.31,18256.03,INR,2026-08-24
txn_00746,set_00746,pay_00746,22969.59,459.39,82.69,22427.51,INR,2026-08-30
txn_00747,set_00747,pay_00747,17623.84,352.48,63.45,17207.91,INR,2026-08-21
txn_00748,set_00748,pay_00748,13846.77,276.94,49.85,13519.98,INR,2026-08-15
txn_00749,set_00749,pay_00749,9578.48,191.57,34.48,9352.43,INR,2026-08-27
txn_00750,set_00750,pay_00750,16253.16,325.06,58.51,15869.59,INR,2026-08-17
txn_00751,set_00751,pay_00751,12869.13,257.38,46.33,12565.42,INR,2026-08-25
txn_00752,set_00752,pay_00752,11703.5,234.07,42.13,11427.3,INR,2026-08-24
txn_00753,set_00753,pay_00753,8073.81,161.48,29.07,7883.26,INR,2026-08-12
txn_00754,set_00754,pay_00754,9330.55,186.61,33.59,9110.35,INR,2026-08-21
txn_00755,set_00755,pay_00755,1238.31,24.77,4.46,1209.08,INR,2026-08-13
txn_00756,set_00756,pay_00756,18557.18,371.14,66.81,18119.23,INR,2026-08-03
txn_00757,set_00757,pay_00757,6593.28,131.87,23.74,6437.67,INR,2026-08-29
txn_00758,set_00758,pay_00758,14520.66,290.41,52.27,14177.98,INR,2026-08-22
txn_00759,set_00759,pay_00759,7450.29,149.01,26.82,7274.46,INR,2026-08-11
txn_00760,set_00760,pay_00760,8313.65,166.27,29.93,8117.45,INR,2026-08-20
txn_00761,set_00761,pay_00761,14287.76,285.76,51.44,13950.56,INR,2026-08-14
txn_00762,set_00762,pay_00762,12532.61,250.65,45.12,12236.84,INR,2026-09-01
txn_00763,set_00763,pay_00763,23592.27,471.85,84.93,23035.49,INR,2026-08-18
txn_00764,set_00764,pay_00764,20557.64,411.15,74.01,20072.48,INR,2026-09-01
txn_00765,set_00765,pay_00765,18515.89,370.32,66.66,18078.91,INR,2026-08-23
txn_00766,set_00766,pay_00766,4289.02,85.78,15.44,4187.8,INR,2026-08-19
txn_00767,set_00767,pay_00767,4314.72,86.29,15.53,4212.9,INR,2026-08-27
txn_00768,set_00768,pay_00768,12259.08,245.18,44.13,11969.77,INR,2026-08-27
txn_00769,set_00769,pay_00769,24759.06,495.18,89.13,24174.75,INR,2026-08-05
txn_00770,set_00770,pay_00770,20992.81,419.86,75.57,20497.38,INR,2026-08-06
txn_00771,set_00771,pay_00771,23635.18,472.7,85.09,23077.39,INR,2026-08-05
txn_00772,set_00772,pay_00772,19132.04,382.64,68.88,18680.52,INR,2026-08-21
txn_00773,set_00773,pay_00773,3523.54,70.47,12.68,3440.39,INR,2026-08-31
txn_00774,set_00774,pay_00774,5862.69,117.25,21.11,5724.33,INR,2026-08-09
txn_00775,set_00775,pay_00775,327.62,6.55,1.18,319.89,INR,2026-08-26
txn_00776,set_00776,pay_00776,11454.64,229.09,41.24,11184.31,INR,2026-08-05
txn_00777,set_00777,pay_00777,15484.1,309.68,55.74,15118.68,INR,2026-08-31
txn_00778,set_00778,pay_00778,22827.51,456.55,82.18,22288.78,INR,2026-08-25
txn_00779,set_00779,pay_00779,491.72,9.83,1.77,480.12,INR,2026-08-27
txn_00780,set_00780,pay_00780,13835.92,276.72,49.81,13509.39,INR,2026-08-03
txn_00781,set_00781,pay_00781,516.48,10.33,1.86,504.29,INR,2026-08-15
txn_00782,set_00782,pay_00782,13439.88,268.8,48.38,13122.7,INR,2026-08-16
txn_00783,set_00783,pay_00783,526.85,10.54,1.9,514.41,INR,2026-08-22
txn_00784,set_00784,pay_00784,20173.58,403.47,72.62,19697.49,INR,2026-08-11
txn_00785,set_00785,pay_00785,2764.71,55.29,9.95,2699.47,INR,2026-08-07
txn_00786,set_00786,pay_00786,13157.2,263.14,47.37,12846.69,INR,2026-08-13
txn_00787,set_00787,pay_00787,4879.11,97.58,17.56,4763.97,INR,2026-08-26
txn_00788,set_00788,pay_00788,6385.21,127.7,22.99,6234.52,INR,2026-08-19
txn_00789,set_00789,pay_00789,6756.39,135.13,24.32,6596.94,INR,2026-08-21
txn_00790,set_00790,pay_00790,2167.58,43.35,7.8,2116.43,INR,2026-08-21
txn_00791,set_00791,pay_00791,11529.04,230.58,41.5,11256.96,INR,2026-08-14
txn_00792,set_00792,pay_00792,24756.8,495.14,89.13,24172.53,INR,2026-08-13
txn_00793,set_00793,pay_00793,8069.37,161.39,29.05,7878.93,INR,2026-08-06
txn_00794,set_00794,pay_00794,16378.02,327.56,58.96,15991.5,INR,2026-09-01
txn_00795,set_00795,pay_00795,19013.69,380.27,68.45,18564.97,INR,2026-08-07
txn_00796,set_00796,pay_00796,10191.43,203.83,36.69,9950.91,INR,2026-08-20
txn_00797,set_00797,pay_00797,13862.27,277.25,49.91,13535.11,INR,2026-08-05
txn_00798,set_00798,pay_00798,15955.03,319.1,57.44,15578.49,INR,2026-08-10
txn_00799,set_00799,pay_00799,2158.88,43.18,7.77,2107.93,INR,2026-08-22
txn_00800,set_00800,pay_00800,16158.19,323.16,58.17,15776.86,INR,2026-08-18
txn_00801,set_00801,pay_00801,14189.83,283.8,51.08,13854.95,INR,2026-08-07
txn_00802,set_00802,pay_00802,22380.3,447.61,80.57,21852.12,INR,2026-08-04
txn_00803,set_00803,pay_00803,22541.7,450.83,81.15,22009.72,INR,2026-08-28
txn_00804,set_00804,pay_00804,1259.39,25.19,4.53,1229.67,INR,2026-08-06
txn_00805,set_00805,pay_00805,17142.28,342.85,61.71,16737.72,INR,2026-08-15
txn_00806,set_00806,pay_00806,22492.86,449.86,80.97,21962.03,INR,2026-08-28
txn_00807,set_00807,pay_00807,16486.92,329.74,59.35,16097.83,INR,2026-08-11
txn_00808,set_00808,pay_00808,23226.28,464.53,83.62,22678.13,INR,2026-08-17
txn_00809,set_00809,pay_00809,989.89,19.8,3.56,966.53,INR,2026-08-12
txn_00810,set_00810,pay_00810,14717.2,294.34,52.98,14369.88,INR,2026-08-21
txn_00811,set_00811,pay_00811,23228.99,464.58,83.62,22680.79,INR,2026-08-16
txn_00812,set_00812,pay_00812,6087.76,121.76,21.92,5944.08,INR,2026-08-20
txn_00813,set_00813,pay_00813,16958.17,339.16,61.05,16557.96,INR,2026-08-27
txn_00814,set_00814,pay_00814,8360.07,167.2,30.1,8162.77,INR,2026-08-09
txn_00815,set_00815,pay_00815,19783.4,395.67,71.22,19316.51,INR,2026-08-06
txn_00816,set_00816,pay_00816,12569.74,251.39,45.25,12273.1,INR,2026-08-18
txn_00817,set_00817,pay_00817,10983.5,219.67,39.54,10724.29,INR,2026-08-06
txn_00818,set_00818,pay_00818,8580.76,171.62,30.89,8378.25,INR,2026-08-30
txn_00819,set_00819,pay_00819,9977.91,199.56,35.92,9742.43,INR,2026-08-17
txn_00820,set_00820,pay_00820,837.68,16.75,3.01,817.92,INR,2026-08-15
txn_00821,set_00821,pay_00821,19610.35,392.21,70.6,19147.54,INR,2026-08-23
txn_00822,set_00822,pay_00822,12316.03,246.32,44.34,12025.37,INR,2026-08-19
txn_00823,set_00823,pay_00823,13870.64,277.41,49.93,13543.3,INR,2026-08-20
txn_00824,set_00824,pay_00824,10853.01,217.06,39.07,10596.88,INR,2026-08-29
txn_00825,set_00825,pay_00825,16550.73,331.01,59.58,16160.14,INR,2026-08-06
txn_00826,set_00826,pay_00826,19326.97,386.54,69.58,18870.85,INR,2026-08-16
txn_00827,set_00827,pay_00827,19971.57,399.43,71.9,19500.24,INR,2026-08-06
txn_00828,set_00828,pay_00828,2142.75,42.86,7.71,2092.18,INR,2026-08-10
txn_00829,set_00829,pay_00829,9562.0,191.24,34.42,9336.34,INR,2026-08-31
txn_00830,set_00830,pay_00830,3941.49,78.83,14.19,3848.47,INR,2026-08-20
txn_00831,set_00831,pay_00831,7985.29,159.71,28.75,7796.83,INR,2026-08-07
txn_00832,set_00832,pay_00832,23579.71,471.59,84.89,23023.23,INR,2026-08-23
txn_00833,set_00833,pay_00833,9061.95,181.24,32.62,8848.09,INR,2026-08-15
txn_00834,set_00834,pay_00834,2645.56,52.91,9.52,2583.13,INR,2026-08-06
txn_00835,set_00835,pay_00835,4766.06,95.32,17.16,4653.58,INR,2026-08-23
txn_00836,set_00836,pay_00836,13968.93,279.38,50.29,13639.26,INR,2026-08-26
txn_00837,set_00837,pay_00837,10260.3,205.21,36.94,10018.15,INR,2026-08-04
txn_00838,set_00838,pay_00838,2331.51,46.63,8.39,2276.49,INR,2026-08-28
txn_00839,set_00839,pay_00839,2417.3,48.35,8.7,2360.25,INR,2026-08-30
txn_00840,set_00840,pay_00840,19632.52,392.65,70.68,19169.19,INR,2026-08-20
txn_00841,set_00841,pay_00841,407.28,8.15,1.47,397.66,INR,2026-08-21
txn_00842,set_00842,pay_00842,9756.21,195.12,35.12,9525.97,INR,2026-08-06
txn_00843,set_00843,pay_00843,18148.61,362.97,65.33,17720.31,INR,2026-08-28
txn_00844,set_00844,pay_00844,22639.67,452.79,81.5,22105.38,INR,2026-08-14
txn_00845,set_00845,pay_00845,14341.81,286.84,51.63,14003.34,INR,2026-08-10
txn_00846,set_00846,pay_00846,17164.37,343.29,61.79,16759.29,INR,2026-08-10
txn_00847,set_00847,pay_00847,3557.12,71.14,12.81,3473.17,INR,2026-08-16
txn_00848,set_00848,pay_00848,6783.33,135.67,24.42,6623.24,INR,2026-08-09
txn_00849,set_00849,pay_00849,1675.35,33.51,6.03,1635.81,INR,2026-08-22
txn_00850,set_00850,pay_00850,6971.45,139.43,25.1,6806.92,INR,2026-08-16
txn_00851,set_00851,pay_00851,12157.36,243.15,43.77,11870.44,INR,2026-08-06
txn_00852,set_00852,pay_00852,9192.01,183.84,33.09,8975.08,INR,2026-08-14
txn_00853,set_00853,pay_00853,18050.4,361.01,64.98,17624.41,INR,2026-08-25
txn_00854,set_00854,pay_00854,14885.78,297.72,53.59,14534.47,INR,2026-08-11
txn_00855,set_00855,pay_00855,11500.75,230.02,41.4,11229.33,INR,2026-08-09
txn_00856,set_00856,pay_00856,7685.98,153.72,27.67,7504.59,INR,2026-08-21
txn_00857,set_00857,pay_00857,8372.21,167.44,30.14,8174.63,INR,2026-08-31
txn_00858,set_00858,pay_00858,9559.26,191.19,34.41,9333.66,INR,2026-08-17
txn_00859,set_00859,pay_00859,11061.55,221.23,39.82,10800.5,INR,2026-08-22
txn_00860,set_00860,pay_00860,21501.76,430.04,77.41,20994.31,INR,2026-08-30
txn_00861,set_00861,pay_00861,3489.5,69.79,12.56,3407.15,INR,2026-08-17
txn_00862,set_00862,pay_00862,15119.96,302.4,54.43,14763.13,INR,2026-08-12
txn_00863,set_00863,pay_00863,4523.17,90.46,16.28,4416.43,INR,2026-08-21
txn_00864,set_00864,pay_00864,24221.26,484.43,87.2,23649.63,INR,2026-08-16
txn_00865,set_00865,pay_00865,18398.37,367.97,66.23,17964.17,INR,2026-08-31
txn_00866,set_00866,pay_00866,14439.39,288.79,51.98,14098.62,INR,2026-08-14
txn_00867,set_00867,pay_00867,8214.57,164.29,29.57,8020.71,INR,2026-08-15
txn_00868,set_00868,pay_00868,20430.71,408.61,73.55,19948.55,INR,2026-08-20
txn_00869,set_00869,pay_00869,9188.89,183.78,33.08,8972.03,INR,2026-08-28
txn_00870,set_00870,pay_00870,5075.02,101.5,18.27,4955.25,INR,2026-08-27
txn_00871,set_00871,pay_00871,4580.19,91.6,16.49,4472.1,INR,2026-08-28
txn_00872,set_00872,pay_00872,770.21,15.4,2.77,752.04,INR,2026-08-24
txn_00873,set_00873,pay_00873,23680.08,473.6,85.25,23121.23,INR,2026-08-12
txn_00874,set_00874,pay_00874,11017.53,220.35,39.66,10757.52,INR,2026-08-16
txn_00875,set_00875,pay_00875,20798.92,415.98,74.88,20308.06,INR,2026-08-06
txn_00876,set_00876,pay_00876,20492.24,409.84,73.77,20008.63,INR,2026-08-21
txn_00877,set_00877,pay_00877,16857.14,337.14,60.69,16459.31,INR,2026-08-09
txn_00878,set_00878,pay_00878,15870.07,317.4,57.13,15495.54,INR,2026-08-14
txn_00879,set_00879,pay_00879,6391.77,127.84,23.01,6240.92,INR,2026-08-10
txn_00880,set_00880,pay_00880,17909.39,358.19,64.47,17486.73,INR,2026-08-20
txn_00881,set_00881,pay_00881,1941.73,38.83,6.99,1895.91,INR,2026-08-30
txn_00882,set_00882,pay_00882,10080.05,201.6,36.29,9842.16,INR,2026-08-26
txn_00883,set_00883,pay_00883,23095.04,461.9,83.14,22550.0,INR,2026-08-22
txn_00884,set_00884,pay_00884,13636.77,272.74,49.09,13314.94,INR,2026-08-19
txn_00885,set_00885,pay_00885,20326.19,406.52,73.17,19846.5,INR,2026-08-30
txn_00886,set_00886,pay_00886,2216.05,44.32,7.98,2163.75,INR,2026-08-14
txn_00887,set_00887,pay_00887,16474.28,329.49,59.31,16085.48,INR,2026-08-19
txn_00888,set_00888,pay_00888,4241.83,84.84,15.27,4141.72,INR,2026-08-30
txn_00889,set_00889,pay_00889,1202.99,24.06,4.33,1174.6,INR,2026-09-01
txn_00890,set_00890,pay_00890,16969.05,339.38,61.09,16568.58,INR,2026-08-21
txn_00891,set_00891,pay_00891,24173.6,483.47,87.02,23603.11,INR,2026-08-18
txn_00892,set_00892,pay_00892,10818.34,216.37,38.95,10563.02,INR,2026-08-03
txn_00893,set_00893,pay_00893,2555.3,51.11,9.2,2494.99,INR,2026-08-13
txn_00894,set_00894,pay_00894,12815.84,256.32,46.14,12513.38,INR,2026-08-26
txn_00895,set_00895,pay_00895,13994.04,279.88,50.38,13663.78,INR,2026-08-29
txn_00896,set_00896,pay_00896,5603.69,112.07,20.17,5471.45,INR,2026-08-20
txn_00897,set_00897,pay_00897,9839.24,196.78,35.42,9607.04,INR,2026-08-29
txn_00898,set_00898,pay_00898,3853.55,77.07,13.87,3762.61,INR,2026-08-04
txn_00899,set_00899,pay_00899,7556.26,151.13,27.2,7377.93,INR,2026-08-06
txn_00900,set_00900,pay_00900,2990.13,59.8,10.76,2919.57,INR,2026-08-09
txn_00901,set_00901,pay_00901,8773.38,175.47,31.58,8566.33,INR,2026-08-18
txn_00902,set_00902,pay_00902,5251.0,105.02,18.9,5127.08,INR,2026-08-24
txn_00903,set_00903,pay_00903,8772.68,175.45,31.58,8565.65,INR,2026-08-07
txn_00904,set_00904,pay_00904,11010.33,220.21,39.64,10750.48,INR,2026-08-23
txn_00905,set_00905,pay_00905,8040.85,160.82,28.95,7851.08,INR,2026-08-16
txn_00906,set_00906,pay_00906,1212.61,24.25,4.37,1183.99,INR,2026-08-08
txn_00907,set_00907,pay_00907,662.37,13.25,2.38,646.74,INR,2026-08-18
txn_00908,set_00908,pay_00908,16234.45,324.69,58.44,15851.32,INR,2026-08-10
txn_00909,set_00909,pay_00909,18538.19,370.76,66.74,18100.69,INR,2026-08-26
txn_00910,set_00910,pay_00910,4443.89,88.88,16.0,4339.01,INR,2026-08-10
txn_00911,set_00911,pay_00911,8341.64,166.83,30.03,8144.78,INR,2026-08-22
txn_00912,set_00912,pay_00912,23965.72,479.31,86.28,23400.13,INR,2026-08-13
txn_00913,set_00913,pay_00913,19964.12,399.28,71.87,19492.97,INR,2026-08-31
txn_00914,set_00914,pay_00914,4792.85,95.86,17.25,4679.74,INR,2026-09-01
txn_00915,set_00915,pay_00915,16466.97,329.34,59.28,16078.35,INR,2026-08-21
txn_00916,set_00916,pay_00916,826.89,16.54,2.98,807.37,INR,2026-08-30
txn_00917,set_00917,pay_00917,22089.12,441.78,79.52,21567.82,INR,2026-08-23
txn_00918,set_00918,pay_00918,14845.86,296.92,53.45,14495.49,INR,2026-08-20
txn_00919,set_00919,pay_00919,210.81,4.22,0.76,205.83,INR,2026-08-12
txn_00920,set_00920,pay_00920,5224.03,104.48,18.81,5100.74,INR,2026-08-05
txn_00921,set_00921,pay_00921,20007.61,400.15,72.03,19535.43,INR,2026-08-27
txn_00922,set_00922,pay_00922,4755.3,95.11,17.12,4643.07,INR,2026-08-17
txn_00923,set_00923,pay_00923,5007.15,100.14,18.03,4888.98,INR,2026-08-08
txn_00924,set_00924,pay_00924,21579.65,431.59,77.69,21070.37,INR,2026-08-27
txn_00925,set_00925,pay_00925,24151.32,483.03,86.95,23581.34,INR,2026-08-17
txn_00926,set_00926,pay_00926,14964.57,299.29,53.87,14611.41,INR,2026-08-30
txn_00927,set_00927,pay_00927,9874.35,197.49,35.55,9641.31,INR,2026-08-08
txn_00928,set_00928,pay_00928,8763.32,175.27,31.55,8556.5,INR,2026-08-23
txn_00929,set_00929,pay_00929,15472.33,309.45,55.7,15107.18,INR,2026-08-16
