transaction_id,ledger_id,order_ref,amount,currency,status,recorded_at
txn_00683,ledger_00683,order_00683,23371.11,INR,paid,2026-08-04T03:23:30
txn_00684,ledger_00684,order-00684,24654.82,INR,paid,2026-08-22T11:37:30
txn_00686,ledger_00686,order_00686,4976.16,INR,paid,2026-08-07T03:55:30
txn_00687,ledger_00687,order_00687,24460.5,INR,paid,2026-08-30T17:28:00
txn_00688,ledger_00688,order_00688,24098.19,INR,paid,2026-08-18T01:00:30
txn_00689,ledger_00689,order_00689,24822.13,INR,paid,2026-08-18T09:46:30
txn_00690,ledger_00690,order_00690,11268.57,INR,paid,2026-08-18T04:19:30
txn_00691,ledger_00691,order_00691,9453.57,INR,paid,2026-08-25T13:03:30
txn_00692,ledger_00692,order_00692,3411.45,INR,paid,2026-08-16T19:51:30
txn_00693,ledger_00693,order_00693,3053.97,INR,paid,2026-08-25T10:49:30
txn_00694,ledger_00694,order_00694,10264.7,INR,paid,2026-08-06T19:05:30
txn_00695,ledger_00695,order_00695,6035.27,INR,paid,2026-08-01T03:47:30
txn_00696,ledger_00696,order_00696,24817.49,INR,paid,2026-08-22T01:43:30
txn_00697,ledger_00697,order_00697,13656.69,INR,paid,2026-08-25T05:00:30
txn_00698,ledger_00698,order_00698,9543.98,INR,paid,2026-08-11T10:51:30
txn_00699,ledger_00699,order_00699,6263.05,INR,paid,2026-08-16T18:05:30
txn_00701,ledger_00701,order_00701,23441.52,INR,paid,2026-08-06T03:15:30
txn_00702,ledger_00702,order_00702,902.21,INR,paid,2026-08-20T01:55:30
txn_00703,ledger_00703,order_00703,15569.89,INR,paid,2026-08-01T17:05:30
txn_00704,ledger_00704,order-00704,1775.54,INR,paid,2026-08-28T00:44:30
txn_00705,ledger_00705,order_00705,936.05,INR,paid,2026-08-28T04:56:30
txn_00706,ledger_00706,order_00706,16833.39,INR,paid,2026-08-03T05:10:30
txn_00707,ledger_00707,order_00707,6193.88,INR,paid,2026-08-03T00:19:30
txn_00708,ledger_00708,order_00708,10409.3,INR,paid,2026-08-11T15:57:30
txn_00709,ledger_00709,order_00709,18884.2,INR,paid,2026-08-03T13:39:30
txn_00710,ledger_00710,order_00710,3589.38,INR,paid,2026-08-14T03:57:30
txn_00711,ledger_00711,order_00711,5930.62,INR,paid,2026-08-27T05:15:30
txn_00712,ledger_00712,order_00712,8040.7,INR,paid,2026-08-28T05:05:30
txn_00713,ledger_00713,order_00713,19336.2,INR,paid,2026-08-15T14:15:30
txn_00715,ledger_00715,order_00715,24643.82,INR,paid,2026-08-24T17:20:30
txn_00717,ledger_00717,order_00717,7428.16,INR,paid,2026-08-26T08:05:30
txn_00718,ledger_00718,order_00718,22004.88,INR,paid,2026-08-08T23:17:30
txn_00719,ledger_00719,order_00719,15687.23,INR,paid,2026-08-20T10:37:30
txn_00720,ledger_00720,order_00720,13940.68,INR,paid,2026-08-03T03:12:30
txn_00721,ledger_00721,order_00721,24662.13,INR,paid,2026-08-30T06:40:30
txn_00722,ledger_00722,order_00722,19666.53,INR,paid,2026-08-15T12:08:30
txn_00723,ledger_00723,order_00723,17438.08,INR,paid,2026-08-19T13:55:30
txn_00724,ledger_00724,order_00724,3815.52,INR,paid,2026-08-18T03:11:30
txn_00725,ledger_00725,order_00725,4678.59,INR,paid,2026-08-25T11:33:30
txn_00726,ledger_00726,order_00726,11890.62,INR,paid,2026-08-11T06:08:30
txn_00727,ledger_00727,order_00727,7588.34,INR,paid,2026-08-07T13:40:30
txn_00728,ledger_00728,order_00728,20466.9,INR,paid,2026-08-03T14:56:30
txn_00729,ledger_00729,order_00729,24197.88,INR,paid,2026-08-26T08:42:30
txn_00730,ledger_00730,order_00730,13296.8,INR,paid,2026-08-18T16:15:30
txn_00731,ledger_00731,order-00731,6147.18,INR,paid,2026-08-10T06:05:30
txn_00732,ledger_00732,order_00732,8788.55,INR,paid,2026-08-04T14:21:30
txn_00733,ledger_00733,order_00733,21193.62,INR,paid,2026-08-05T04:59:30
txn_00734,ledger_00734,order_00734,13437.32,INR,paid,2026-08-09T16:03:30
txn_00735,ledger_00735,order_00735,1383.26,INR,paid,2026-08-18T03:58:30
txn_00736,ledger_00736,order_00736,16874.43,INR,paid,2026-08-28T10:33:30
txn_00737,ledger_00737,order_00737,1084.73,INR,paid,2026-08-04T07:29:30
txn_00738,ledger_00738,order_00738,4785.27,INR,paid,2026-08-27T17:47:30
txn_00739,ledger_00739,order_00739,18135.2,INR,paid,2026-08-26T10:24:30
txn_00740,ledger_00740,order_00740,5503.71,INR,paid,2026-08-10T12:09:30
txn_00741,ledger_00741,order_00741,21749.9,INR,paid,2026-08-16T03:41:30
txn_00742,ledger_00742,order_00742,7649.38,INR,paid,2026-08-01T16:44:30
txn_00743,ledger_00743,order_00743,5374.01,INR,paid,2026-08-09T15:33:30
txn_00744,ledger_00744,order_00744,24055.73,INR,paid,2026-08-06T08:08:30
txn_00745,ledger_00745,order_00745,18697.29,INR,paid,2026-08-22T19:06:30
txn_00746,ledger_00746,order_00746,22869.59,INR,paid,2026-08-28T12:10:30
txn_00747,ledger_00747,order_00747,18085.65,INR,paid,2026-08-19T01:13:30
txn_00748,ledger_00748,order_00748,13846.77,INR,paid,2026-08-13T21:10:30
txn_00749,ledger_00749,order_00749,9578.48,INR,paid,2026-08-25T06:53:30
txn_00750,ledger_00750,order_00750,16420.86,INR,paid,2026-08-15T00:52:30
txn_00751,ledger_00751,order_00751,12869.13,INR,paid,2026-08-23T15:09:30
txn_00752,ledger_00752,order_00752,12096.23,INR,paid,2026-08-22T08:48:30
txn_00753,ledger_00753,order_00753,8073.81,INR,paid,2026-08-10T13:52:00
txn_00755,ledger_00755,order_00755,1238.31,INR,paid,2026-08-11T01:41:30
txn_00756,ledger_00756,order_00756,18557.18,INR,paid,2026-08-01T17:42:30
txn_00757,ledger_00757,order_00757,6593.28,INR,paid,2026-08-27T13:55:30
txn_00758,ledger_00758,order_00758,14520.66,INR,paid,2026-08-20T00:06:30
txn_00759,ledger_00759,order_00759,7450.29,INR,paid,2026-08-09T22:17:30
txn_00760,ledger_00760,order_00760,8313.65,INR,paid,2026-08-18T06:53:30
txn_00761,ledger_00761,order_00761,14287.76,INR,paid,2026-08-12T04:24:30
txn_00762,ledger_00762,order_00762,12532.61,INR,paid,2026-08-30T19:00:30
txn_00763,ledger_00763,order_00763,23758.07,INR,paid,2026-08-16T08:42:30
txn_00764,ledger_00764,order_00764,20557.64,INR,paid,2026-08-30T04:54:30
txn_00765,ledger_00765,order_00765,18515.89,INR,paid,2026-08-21T23:20:30
txn_00766,ledger_00766,order_00766,4289.02,INR,paid,2026-08-17T00:40:30
txn_00767,ledger_00767,order_00767,4314.72,INR,paid,2026-08-25T20:58:30
txn_00768,ledger_00768,order_00768,12259.08,INR,paid,2026-08-25T16:09:30
txn_00769,ledger_00769,order_00769,25044.83,INR,paid,2026-08-03T16:09:30
txn_00770,ledger_00770,order_00770,20992.81,INR,paid,2026-08-04T09:11:30
txn_00771,ledger_00771,order_00771,23635.18,INR,paid,2026-08-03T12:59:00
txn_00772,ledger_00772,order_00772,19132.04,INR,paid,2026-08-19T18:26:30
txn_00773,ledger_00773,order_00773,3523.54,INR,paid,2026-08-29T16:53:30
txn_00774,ledger_00774,order_00774,5862.69,INR,paid,2026-08-07T20:57:30
txn_00775,ledger_00775,order_00775,327.62,INR,paid,2026-08-24T00:23:30
txn_00776,ledger_00776,order_00776,11454.64,INR,paid,2026-08-03T18:01:30
txn_00777,ledger_00777,order_00777,15484.1,INR,paid,2026-08-29T01:24:30
txn_00779,ledger_00779,order_00779,491.72,INR,paid,2026-08-25T05:19:30
txn_00780,ledger_00780,order_00780,13835.92,INR,paid,2026-08-01T12:56:30
txn_00781,ledger_00781,order_00781,516.48,INR,paid,2026-08-13T12:05:30
txn_00782,ledger_00782,order_00782,13439.88,INR,paid,2026-08-14T01:08:30
txn_00783,ledger_00783,order_00783,526.85,INR,paid,2026-08-20T14:18:30
txn_00784,ledger_00784,order_00784,20173.58,INR,paid,2026-08-09T03:48:30
txn_00785,ledger_00785,order_00785,2764.71,INR,paid,2026-08-05T09:12:30
txn_00786,ledger_00786,order_00786,13157.2,INR,paid,2026-08-11T23:12:30
txn_00788,ledger_00788,order_00788,6385.21,INR,paid,2026-08-17T03:08:30
txn_00789,ledger_00789,order_00789,6756.39,INR,paid,2026-08-19T01:31:30
txn_00790,ledger_00790,order_00790,2067.58,INR,paid,2026-08-19T11:29:30
txn_00791,ledger_00791,order_00791,11529.04,INR,paid,2026-08-12T01:38:30
txn_00791,ledger_00791,order_00791,11529.04,INR,paid,2026-08-12T01:38:30
txn_00793,ledger_00793,unknown_00793,8569.37,INR,paid,2026-08-04T16:03:30
txn_00794,ledger_00794,order_00794,16378.02,INR,paid,2026-08-30T13:51:30
txn_00795,ledger_00795,order_00795,19013.69,INR,paid,2026-08-05T06:07:30
txn_00796,ledger_00796,order_00796,10191.43,INR,paid,2026-08-18T03:58:30
txn_00797,ledger_00797,order_00797,13862.27,INR,paid,2026-08-03T13:17:30
txn_00798,ledger_00798,order_00798,15955.03,INR,paid,2026-08-08T19:11:30
txn_00800,ledger_00800,order_00800,16158.19,INR,paid,2026-08-16T01:50:30
txn_00801,ledger_00801,order_00801,14189.83,INR,paid,2026-08-05T16:09:00
txn_00802,ledger_00802,order_00802,22533.69,INR,paid,2026-08-02T22:28:30
txn_00803,ledger_00803,order_00803,22805.68,INR,paid,2026-08-26T19:04:30
txn_00804,ledger_00804,order_00804,1259.39,INR,paid,2026-08-04T09:12:30
txn_00805,ledger_00805,order_00805,17142.28,INR,paid,2026-08-13T18:14:30
txn_00805,ledger_00805,order_00805,17142.28,INR,paid,2026-08-13T18:14:30
txn_00806,ledger_00806,order_00806,22492.86,INR,paid,2026-08-26T15:30:30
txn_00807,ledger_00807,order_00807,16486.92,INR,paid,2026-08-09T03:54:30
txn_00808,ledger_00808,order_00808,23226.28,INR,paid,2026-08-15T15:30:00
txn_00809,ledger_00809,unknown_00809,1489.89,INR,paid,2026-08-10T10:16:30
txn_00810,ledger_00810,order-00810,14717.2,INR,paid,2026-08-19T03:02:30
txn_00811,ledger_00811,order_00811,23352.09,INR,paid,2026-08-14T14:53:30
txn_00813,ledger_00813,order_00813,16958.17,INR,paid,2026-08-25T14:26:30
txn_00813,ledger_00813,order_00813,16958.17,INR,paid,2026-08-25T14:26:30
txn_00815,ledger_00815,order_00815,19783.4,INR,paid,2026-08-04T21:39:00
txn_00816,ledger_00816,order_00816,12643.9,INR,paid,2026-08-16T17:46:30
txn_00817,ledger_00817,order_00817,10983.5,INR,paid,2026-08-04T11:01:30
txn_00818,ledger_00818,order_00818,9060.45,INR,paid,2026-08-28T22:30:30
txn_00819,ledger_00819,order_00819,9977.91,INR,paid,2026-08-15T20:29:30
txn_00820,ledger_00820,order_00820,837.68,INR,paid,2026-08-13T10:32:30
txn_00821,ledger_00821,order_00821,19610.35,INR,paid,2026-08-21T12:07:30
txn_00822,ledger_00822,order_00822,12316.03,INR,paid,2026-08-17T04:38:30
txn_00823,ledger_00823,order_00823,13870.64,INR,paid,2026-08-18T02:03:30
txn_00824,ledger_00824,order_00824,10853.01,INR,paid,2026-08-27T15:55:30
txn_00825,ledger_00825,order-00825,16550.73,INR,paid,2026-08-04T21:36:30
txn_00826,ledger_00826,order_00826,19326.97,INR,paid,2026-08-14T10:37:30
txn_00827,ledger_00827,order_00827,19971.57,INR,paid,2026-08-04T08:17:30
txn_00828,ledger_00828,order_00828,2142.75,INR,paid,2026-08-08T00:27:30
txn_00829,ledger_00829,order_00829,9562.0,INR,paid,2026-08-29T20:23:30
txn_00830,ledger_00830,order-00830,3941.49,INR,paid,2026-08-18T17:34:30
txn_00831,ledger_00831,order_00831,8076.47,INR,paid,2026-08-05T20:22:30
txn_00833,ledger_00833,order-00833,9061.95,INR,paid,2026-08-13T06:39:30
txn_00834,ledger_00834,order_00834,2645.56,INR,paid,2026-08-04T23:21:30
txn_00835,ledger_00835,order_00835,4766.06,INR,paid,2026-08-21T10:15:30
txn_00836,ledger_00836,order_00836,13968.93,INR,paid,2026-08-24T07:43:30
txn_00837,ledger_00837,order_00837,10260.3,INR,paid,2026-08-02T04:41:30
txn_00839,ledger_00839,order_00839,2417.3,INR,paid,2026-08-28T05:13:30
txn_00840,ledger_00840,order_00840,19632.52,INR,paid,2026-08-18T12:46:30
txn_00841,ledger_00841,order_00841,407.28,INR,paid,2026-08-19T19:59:30
txn_00842,ledger_00842,order_00842,9756.21,INR,paid,2026-08-04T20:30:30
txn_00843,ledger_00843,order_00843,18148.61,INR,paid,2026-08-26T11:09:30
txn_00843,ledger_00843,order_00843,18148.61,INR,paid,2026-08-26T11:09:30
txn_00844,ledger_00844,order_00844,22639.67,INR,paid,2026-08-12T09:08:00
txn_00845,ledger_00845,order_00845,14341.81,INR,paid,2026-08-08T17:13:30
txn_00846,ledger_00846,order_00846,17164.37,INR,paid,2026-08-08T17:08:30
txn_00847,ledger_00847,order_00847,3557.12,INR,paid,2026-08-14T16:54:30
txn_00848,ledger_00848,order_00848,6783.33,INR,paid,2026-08-07T15:23:30
txn_00850,ledger_00850,order_00850,6971.45,INR,paid,2026-08-14T15:24:30
txn_00851,ledger_00851,order_00851,12157.36,INR,paid,2026-08-04T12:01:30
txn_00852,ledger_00852,order_00852,9092.01,INR,paid,2026-08-12T05:20:30
txn_00854,ledger_00854,order_00854,14885.78,INR,paid,2026-08-09T21:35:30
txn_00855,ledger_00855,order_00855,11500.75,INR,paid,2026-08-07T03:59:30
txn_00855,ledger_00855_ALT,order_0085X,11500.75,INR,paid,2026-08-07T03:59:30
txn_00856,ledger_00856,order_00856,7685.98,INR,paid,2026-08-19T00:12:30
txn_00857,ledger_00857,order_00857,8372.21,INR,paid,2026-08-29T05:24:30
txn_00858,ledger_00858,order_00858,9559.26,INR,paid,2026-08-15T23:56:30
txn_00859,ledger_00859,order_00859,11478.51,INR,paid,2026-08-20T14:20:30
txn_00860,ledger_00860,order_00860,21501.76,INR,paid,2026-08-28T01:14:30
txn_00861,ledger_00861,order_00861,3489.5,INR,paid,2026-08-15T14:15:30
txn_00862,ledger_00862,order_00862,15385.51,INR,paid,2026-08-10T03:23:30
txn_00863,ledger_00863,order_00863,4523.17,INR,paid,2026-08-19T02:59:30
txn_00864,ledger_00864,order_00864,24221.26,INR,paid,2026-08-14T06:20:30
txn_00865,ledger_00865,order_00865,18669.32,INR,paid,2026-08-29T19:17:30
txn_00866,ledger_00866,order_00866,14439.39,INR,paid,2026-08-12T00:47:30
txn_00867,ledger_00867,order_00867,8214.57,INR,paid,2026-08-13T18:09:30
txn_00868,ledger_00868,order_00868,20430.71,INR,paid,2026-08-18T21:11:30
txn_00869,ledger_00869,order_00869,9188.89,INR,paid,2026-08-26T15:52:30
txn_00870,ledger_00870,order_00870,5075.02,INR,paid,2026-08-25T19:58:30
txn_00871,ledger_00871,order_00871,4580.19,INR,paid,2026-08-26T00:51:30
txn_00873,ledger_00873,order_00873,23580.08,INR,paid,2026-08-10T12:59:30
txn_00874,ledger_00874,order_00874,11017.53,INR,paid,2026-08-14T06:12:30
txn_00875,ledger_00875,order_00875,20798.92,INR,paid,2026-08-04T03:32:30
txn_00876,ledger_00876,order_00876,20492.24,INR,paid,2026-08-19T14:53:30
txn_00879,ledger_00879,order_00879,6391.77,INR,paid,2026-08-08T00:21:30
txn_00880,ledger_00880,order_00880,17909.39,INR,paid,2026-08-18T03:46:30
txn_00881,ledger_00881,order_00881,2207.39,INR,paid,2026-08-28T05:06:30
txn_00882,ledger_00882,order_00882,10080.05,INR,paid,2026-08-24T01:21:30
txn_00883,ledger_00883,order_00883,23095.04,INR,paid,2026-08-20T00:53:30
txn_00884,ledger_00884,order_00884,14002.51,INR,paid,2026-08-17T08:42:30
txn_00885,ledger_00885,order_00885,20663.37,INR,paid,2026-08-28T00:36:30
txn_00886,ledger_00886,order_00886,2216.05,INR,paid,2026-08-12T07:08:30
txn_00887,ledger_00887,order_00887,16474.28,INR,paid,2026-08-17T03:45:30
txn_00888,ledger_00888,order_00888,4241.83,INR,paid,2026-08-28T21:12:30
txn_00889,ledger_00889,order_00889,1202.99,INR,paid,2026-08-30T08:32:30
txn_00890,ledger_00890,order_00890,16969.05,INR,paid,2026-08-19T04:29:30
txn_00890,ledger_00890_ALT,order_0089X,16969.05,INR,paid,2026-08-19T04:29:30
txn_00891,ledger_00891,order_00891,24658.17,INR,paid,2026-08-16T02:11:30
txn_00892,ledger_00892,order_00892,10818.34,INR,paid,2026-08-01T11:31:30
txn_00893,ledger_00893,order_00893,2555.3,INR,paid,2026-08-11T02:29:30
txn_00894,ledger_00894,order_00894,12815.84,INR,paid,2026-08-24T14:39:30
txn_00894,ledger_00894,order_00894,12815.84,INR,paid,2026-08-24T14:39:30
txn_00895,ledger_00895,order_00895,13994.04,INR,paid,2026-08-27T04:18:30
txn_00896,ledger_00896,order_00896,5603.69,INR,paid,2026-08-18T00:38:30
txn_00897,ledger_00897,order_00897,10199.94,INR,paid,2026-08-27T18:53:30
txn_00898,ledger_00898,order_00898,4120.8,INR,paid,2026-08-02T02:49:30
txn_00899,ledger_00899,order_00899,7456.26,INR,paid,2026-08-04T21:46:30
txn_00900,ledger_00900,order_00900,2990.13,INR,paid,2026-08-07T10:44:30
txn_00901,ledger_00901,order_00901,9028.28,INR,paid,2026-08-16T14:43:30
txn_00902,ledger_00902,order_00902,5251.0,INR,paid,2026-08-22T23:29:30
txn_00903,ledger_00903,order_00903,8772.68,INR,paid,2026-08-05T10:37:30
txn_00904,ledger_00904,order_00904,11010.33,INR,paid,2026-08-21T14:11:30
txn_00905,ledger_00905,order_00905,8040.85,INR,paid,2026-08-14T15:58:30
txn_00906,ledger_00906,order_00906,1212.61,INR,paid,2026-08-06T05:42:30
txn_00907,ledger_00907,order_00907,662.37,INR,paid,2026-08-16T14:43:30
txn_00908,ledger_00908,order_00908,16702.92,INR,paid,2026-08-08T11:31:30
txn_00909,ledger_00909,order_00909,18538.19,INR,paid,2026-08-24T11:36:30
txn_00910,ledger_00910,order-00910,4443.89,INR,paid,2026-08-08T06:54:30
txn_00911,ledger_00911,order-00911,8341.64,INR,paid,2026-08-20T09:42:30
txn_00912,ledger_00912,order_00912,23965.72,INR,paid,2026-08-11T13:14:30
txn_00913,ledger_00913,order_00913,19964.12,INR,paid,2026-08-29T15:51:30
txn_00913,ledger_00913,order_00913,19964.12,INR,paid,2026-08-29T15:51:30
txn_00914,ledger_00914,order_00914,4692.85,INR,paid,2026-08-30T03:34:30
txn_00915,ledger_00915,order_00915,16466.97,INR,paid,2026-08-19T00:04:30
txn_00915,ledger_00915,order_00915,16466.97,INR,paid,2026-08-19T00:04:30
txn_00916,ledger_00916,order_00916,826.89,INR,paid,2026-08-28T22:46:30
txn_00917,ledger_00917,order_00917,22089.12,INR,paid,2026-08-21T11:03:30
txn_00919,ledger_00919,order_00919,210.81,INR,paid,2026-08-10T18:36:30
txn_00920,ledger_00920,order_00920,5533.84,INR,paid,2026-08-03T20:20:30
txn_00921,ledger_00921,order_00921,20007.61,INR,paid,2026-08-25T10:25:30
txn_00922,ledger_00922,order_00922,4755.3,INR,paid,2026-08-15T20:03:30
txn_00923,ledger_00923,order_00923,5175.21,INR,paid,2026-08-06T04:28:30
txn_00924,ledger_00924,order_00924,21579.65,INR,paid,2026-08-25T00:24:30
txn_00925,ledger_00925,order_00925,24151.32,INR,paid,2026-08-15T06:19:30
txn_00926,ledger_00926,order_00926,14964.57,INR,paid,2026-08-28T19:42:30
txn_00927,ledger_00927,order_00927,9874.35,INR,paid,2026-08-06T04:46:30
txn_00927,ledger_00927,order_00927,9874.35,INR,paid,2026-08-06T04:46:30
txn_00928,ledger_00928,order_00928,8763.32,INR,paid,2026-08-21T20:06:30
txn_00928,ledger_00928,order_00928,8763.32,INR,paid,2026-08-21T20:06:30
txn_00929,ledger_00929,order_00929,15472.33,INR,paid,2026-08-14T12:53:30
txn_00930,ledger_00930,order_00930,22975.2,INR,paid,2026-08-27T20:37:30
txn_00931,ledger_00931,order_00931,2210.32,INR,paid,2026-08-07T02:18:30
txn_00932,ledger_00932,order_00932,7898.33,INR,paid,2026-08-11T20:35:30
txn_00933,ledger_00933,order_00933,7703.96,INR,paid,2026-08-09T07:56:30
txn_00934,ledger_00934,order_00934,9395.32,INR,paid,2026-08-07T10:24:30
txn_00935,ledger_00935,order_00935,12819.54,INR,paid,2026-08-20T00:49:30
txn_00936,ledger_00936,order_00936,14951.0,INR,paid,2026-08-27T03:50:30
txn_00937,ledger_00937,order_00937,9654.38,INR,paid,2026-08-09T10:53:30
txn_00938,ledger_00938,order_00938,12218.09,INR,paid,2026-08-25T10:57:30
txn_00939,ledger_00939,order_00939,17835.29,INR,paid,2026-08-30T08:47:30
txn_00940,ledger_00940,order_00940,4413.55,INR,paid,2026-08-08T14:15:30
txn_00941,ledger_00941,order_00941,12292.09,INR,paid,2026-08-07T09:14:30
txn_00942,ledger_00942,order_00942,4758.75,INR,paid,2026-08-21T12:36:30
txn_00943,ledger_00943,order_00943,15523.31,INR,paid,2026-08-17T08:09:30
txn_00944,ledger_00944,order_00944,23800.86,INR,paid,2026-08-23T01:19:30
txn_00945,ledger_00945,order_00945,3499.71,INR,paid,2026-08-18T11:22:30
txn_00946,ledger_00946,order_00946,24099.34,INR,paid,2026-08-24T00:04:30
txn_00947,ledger_00947,order_00947,16361.44,INR,paid,2026-08-19T14:53:30
txn_00948,ledger_00948,order_00948,17148.95,INR,paid,2026-08-19T21:58:30
txn_00949,ledger_00949,order_00949,17782.55,INR,paid,2026-08-21T04:48:30
txn_00950,ledger_00950,order_00950,12268.62,INR,paid,2026-08-04T18:17:30
txn_00950,ledger_00950_ALT,order_0095X,12268.62,INR,paid,2026-08-04T18:17:30
txn_00951,ledger_00951,order_00951,14178.41,INR,paid,2026-08-11T00:52:30
txn_00953,ledger_00953,order_00953,5698.6,INR,paid,2026-08-14T03:18:30
txn_00954,ledger_00954,order_00954,4288.4,INR,paid,2026-08-21T19:31:30
txn_00955,ledger_00955,order-00955,14184.7,INR,paid,2026-08-23T13:00:30
txn_00956,ledger_00956,order_00956,13788.18,INR,paid,2026-08-06T03:39:30
txn_00957,ledger_00957,order_00957,14360.58,INR,paid,2026-08-13T04:36:30
txn_00958,ledger_00958,order_00958,19694.23,INR,paid,2026-08-17T16:42:30
txn_00959,ledger_00959,order_00959,18943.98,INR,paid,2026-08-21T02:05:30
txn_00960,ledger_00960,order_00960,13704.2,INR,paid,2026-08-20T08:22:30
txn_00962,ledger_00962,order_00962,18808.5,INR,paid,2026-08-14T13:10:30
txn_00963,ledger_00963,order_00963,21882.77,INR,paid,2026-08-02T11:12:30
txn_00963,ledger_00963,order_00963,21882.77,INR,paid,2026-08-02T11:12:30
txn_00964,ledger_00964,order_00964,11298.34,INR,paid,2026-08-16T20:44:30
txn_00965,ledger_00965,order_00965,21568.77,INR,paid,2026-08-04T23:00:30
txn_00966,ledger_00966,order_00966,11032.84,INR,paid,2026-08-06T08:13:30
txn_00967,ledger_00967,order_00967,19413.23,INR,paid,2026-08-11T18:48:30
txn_00968,ledger_00968,order_00968,5325.97,INR,paid,2026-08-27T18:10:30
txn_00969,ledger_00969,order_00969,17259.43,INR,paid,2026-08-28T18:34:30
txn_00970,ledger_00970,order_00970,15855.99,INR,paid,2026-08-08T13:17:30
txn_00971,ledger_00971,order_00971,15858.25,INR,paid,2026-08-10T09:41:30
txn_00972,ledger_00972,order_00972,20363.34,INR,paid,2026-08-26T22:40:30
txn_00973,ledger_00973,order_00973,7224.79,INR,paid,2026-08-25T12:28:30
txn_00974,ledger_00974,order_00974,24477.1,INR,paid,2026-08-14T07:38:30
txn_00975,ledger_00975,order_00975,7304.4,INR,paid,2026-08-13T04:00:30
txn_00976,ledger_00976,order_00976,23814.69,INR,paid,2026-08-24T09:52:30
txn_00977,ledger_00977,order_00977,24638.66,INR,paid,2026-08-05T08:00:30
txn_00978,ledger_00978,order_00978,3476.16,INR,paid,2026-08-19T17:34:30
txn_00979,ledger_00979,order_00979,22977.34,INR,paid,2026-08-13T14:54:30
txn_00980,ledger_00980,order_00980,21689.49,INR,paid,2026-08-06T18:35:30
txn_00981,ledger_00981,order_00981,17565.52,INR,paid,2026-08-07T00:56:30
txn_00982,ledger_00982,order_00982,6316.96,INR,paid,2026-08-15T15:48:30
txn_00983,ledger_00983,order_00983,20729.2,INR,paid,2026-08-18T20:56:30
txn_00984,ledger_00984,order_00984,12287.52,INR,paid,2026-08-27T06:42:30
txn_00985,ledger_00985,order_00985,15846.81,INR,paid,2026-08-29T13:44:30
txn_00986,ledger_00986,order_00986,10414.2,INR,paid,2026-08-21T13:41:30
txn_00987,ledger_00987,order_00987,1980.36,INR,paid,2026-08-05T05:41:30
txn_00988,ledger_00988,order_00988,10130.98,INR,paid,2026-08-13T15:53:30
txn_00988,ledger_00988,order_00988,10130.98,INR,paid,2026-08-13T15:53:30
txn_00990,ledger_00990,order_00990,11619.2,INR,paid,2026-08-23T05:04:30
txn_00991,ledger_00991,order_00991,161.58,INR,paid,2026-08-05T05:44:30
txn_00993,ledger_00993,order_00993,15907.53,INR,paid,2026-08-17T07:16:30
txn_00994,ledger_00994,order_00994,21267.65,INR,paid,2026-08-25T07:44:30
txn_00995,ledger_00995,order_00995,10003.13,INR,paid,2026-08-20T13:17:30
txn_00996,ledger_00996,order_00996,20638.71,INR,paid,2026-08-23T12:21:30
txn_00998,ledger_00998,order_00998,8510.1,INR,paid,2026-08-27T07:15:30
txn_00999,ledger_00999,order_00999,3351.8,INR,paid,2026-08-23T02:07:30
txn_01000,ledger_01000,order_01000,19799.43,INR,paid,2026-08-03T04:52:30
